,sentence,sentiment,polarity
706," By Milton Castillo and Daina Beth Solomon SANTA MARIA CHIQUIMULA, Guatemala, April 5 (Reuters) - After a U.S.-funded program gave Guatemalan farmer Rigoberto Leon and his neighbors tools to plant new crops like tomatoes and chile peppers, many of them stayed to live off their drought-prone lands even as droves of villagers left for the United States. More programs like the climate change adaptation scheme backed by the United States Agency for International Development (USAID) that helped Leon are in jeopardy after U.S. President Donald Trump said he will end Washington's aid to Guatemala, El Salvador and Honduras. He has accused the Central American countries of failing to halt an influx of migrants to the United States. ""Here, there's no money to invest in materials, in what's needed,"" he said. ""If there were more opportunities for work here, there would be no need to go to the United States."" For decades, hundreds of programs throughout Central America have worked to slow the steady outflow of men - and increasingly, children and entire families - through efforts such as assisting farmers, educating teens, improving police and strengthening governance. While these programs have not stopped the overall rise of migration, proponents of international aid say the situation would be worse without them and that the United States should invest more, not less. U.S. assistance expanded under former President Barack Obama, whose administration sought to tackle root causes of immigration. In his last full fiscal year in office, funds appropriated for Central America hit a high of $754 million. That aid has steadily decreased under Trump, however, to $700 million the first year and to $627 million in 2018. Leon, who grows hundreds of pine tree seedlings in a greenhouse equipped with a sprinkler-based irrigation system, both donated by USAID, said the number of families he knew living off the dry hillside more than doubled to 40 as a result of the program, which ran from 2014 to 2017. Local project organizers say they still receive bare-bones U.S. funding to organize training, but are lobbying for more in order to buy storage tanks and tubing to bring water from a nearby river. The Mayan people suffer some of the highest poverty rates in Latin America. Guatemala's paltry tax take and low public investment have contributed to worsening social indicators. Sebastian Charchalac, an agricultural engineer who helped lead the climate change program, lamented that its funding evaporated after Trump took office, saying it could have been extended to additional locations. ""The results are still very good, because they rooted people to their communities,"" he said. While data is not clear on which projects have been affected by the change in government, the Trump administration has signaled a desire to shift funding away from economic aid and climate change-oriented programs, in favor of security and policing. USAID did not respond to a question about why funding was reduced for the Santa Maria program. Instead, it said it was evaluating the impact of Trump's directive to end fiscal year 2017 foreign assistance funding. Approximately $450 million in 2018 funds would be affected, they said. It is also unclear how much funding Trump can cut off without the support of Congress. Rachael Shenyo, a former USAID coordinator in Guatemala who now runs climate change programs funded by non-profit groups and the private sector, said further reductions in U.S. assistance would create an opportunity for China. Since 2017, El Salvador, Panama and the Dominican Republic have all forged closer ties with Beijing, Washington's strategic rival. ""China has been increasing its presence more or less across Latin America. You're going to see a lot more investment,"" Shenyo said.  SELF-SUFFICIENCY Critics of foreign aid say it is not always effective, or helps only small numbers of people, while sometimes acting as a political tool and forcing an underdeveloped country to become dependent on a stronger one. In El Salvador, where migration has been shrinking along with the homicide rate, President-Elect Nayib Bukele said he welcomes funding, but that he wants the country to ultimately stop relying on outside help. ""We Salvadorans should be self-sufficient,"" he told reporters this week. ""It's somewhat a sense of low self-esteem to think that we can't get ahead without humanitarian aid."" U.S. help in El Salvador includes training police and developing strategy. Ever Manzano, the country's police spokesman, said he did not think Trump's vow to cut aid would materialize. ""They have a lot of interest and have had a big presence, substantial investment, and excellent relations with the police force,"" he said. U.S. Representative Eliot Engel, the Democratic chairman of the House of Representatives Foreign Affairs Committee, said ending aid would make it harder for Trump to crack down on gangs and crime. During a visit last week to El Salvador, he visited a program that teaches software coding to teens to steer them from crime, and an FBI-backed anti-gang project. ""We're cutting off our nose to spite our face. The very things (Trump's) complaining about, will make it tougher for us to do,"" said Engel. ",24.17999999999938,1
707," TOKYO, April 5 (Reuters) - JXTG Nippon Oil & Energy, a unit of JXTG Holdings Inc, Sojitz Corp and other Japanese firms have agreed with German wind farm developer wpd to buy a 27 percent stake in Taiwan'sYunneng Wind Power, they said on Friday. The buyers also include Chugoku Electric Power Co Inc, Chudenko Corp and Shikoku Electric Power Co Inc. Yunneng plans to build a 640 MW wind farm offshore of Yunlin County by December 2021.",24.17999999999938,1
708," By Maki Shiraki and Naomi Tajitsu TOKYO, April 5 (Reuters) - A Tokyo court approved on Friday a request by prosecutors to detain Carlos Ghosn for 10 days for further questioning, rejecting an appeal by the ousted Nissan boss' lawyer to free him as he fights charges against financial misconduct. The Tokyo District Court said it had approved the request by prosecutors to detain Ghosn until April 14. The decision was widely expected after prosecutors arrested Ghosn for the fourth time at his Tokyo apartment on Thursday. In a statement on Thursday, Ghosn said he was innocent of the ""groundless charges and accusations"" against him. The once-feted executive, who has said he is the victim of a boardroom coup, also called the latest arrest an attempt to silence him. The Ghosn scandal has rocked the global auto industry and strained ties between Nissan and its global alliance partner Renault. It has also shone a harsh light on Japan's judicial system. Thursday's arrest came 30 days after Ghosn was released on $9 million bail from a Tokyo detention centre. Legal experts have characterised the move as rare for someone already released on bail. Under Japanese law, prosecutors can seek an extension of another 10 days of detention before they must either bring formal charges against suspects or let them go. ",24.17999999999938,1
709," By Maki Shiraki and Naomi Tajitsu TOKYO, April 5 (Reuters) - A Tokyo court approved on Friday a request by prosecutors to detain Carlos Ghosn for 10 days for further questioning, rejecting an appeal by the ousted Nissan boss' lawyer to free him as he fights charges against financial misconduct. The Tokyo District Court said it had approved the request by prosecutors to detain Ghosn until April 14. The decision was widely expected after prosecutors arrested Ghosn for the fourth time at his Tokyo apartment on Thursday. In a statement on Thursday, Ghosn said he was innocent of the ""groundless charges and accusations"" against him. The once-feted executive, who has said he is the victim of a boardroom coup, also called the latest arrest an attempt to silence him. The Ghosn scandal has rocked the global auto industry and strained ties between Nissan and its global alliance partner Renault. It has also shone a harsh light on Japan's judicial system. Thursday's arrest came 30 days after Ghosn was released on $9 million bail from a Tokyo detention centre. Legal experts have characterised the move as rare for someone already released on bail. Under Japanese law, prosecutors can seek an extension of another 10 days of detention before they must either bring formal charges against suspects or let them go. ",24.17999999999938,1
710," By Maki Shiraki and Naomi Tajitsu TOKYO, April 5 (Reuters) - A Tokyo court approved on Friday a request by prosecutors to detain Carlos Ghosn for 10 days for further questioning, rejecting an appeal by the ousted Nissan boss' lawyer to free him as he fights charges against financial misconduct. The Tokyo District Court said it had approved the request by prosecutors to detain Ghosn until April 14. The decision was widely expected after prosecutors arrested Ghosn for the fourth time at his Tokyo apartment on Thursday. In a statement on Thursday, Ghosn said he was innocent of the ""groundless charges and accusations"" against him. The once-feted executive, who has said he is the victim of a boardroom coup, also called the latest arrest an attempt to silence him. The Ghosn scandal has rocked the global auto industry and strained ties between Nissan and its global alliance partner Renault. It has also shone a harsh light on Japan's judicial system. Thursday's arrest came 30 days after Ghosn was released on $9 million bail from a Tokyo detention centre. Legal experts have characterised the move as rare for someone already released on bail. Under Japanese law, prosecutors can seek an extension of another 10 days of detention before they must either bring formal charges against suspects or let them go. ",24.17999999999938,1
711," By Maki Shiraki and Naomi Tajitsu TOKYO, April 5 (Reuters) - A Tokyo court approved on Friday a request by prosecutors to detain Carlos Ghosn for 10 days for further questioning, rejecting an appeal by the ousted Nissan boss' lawyer to free him as he fights charges against financial misconduct. The Tokyo District Court said it had approved the request by prosecutors to detain Ghosn until April 14. The decision was widely expected after prosecutors arrested Ghosn for the fourth time at his Tokyo apartment on Thursday. In a statement on Thursday, Ghosn said he was innocent of the ""groundless charges and accusations"" against him. The once-feted executive, who has said he is the victim of a boardroom coup, also called the latest arrest an attempt to silence him. The Ghosn scandal has rocked the global auto industry and strained ties between Nissan and its global alliance partner Renault. It has also shone a harsh light on Japan's judicial system. Thursday's arrest came 30 days after Ghosn was released on $9 million bail from a Tokyo detention centre. Legal experts have characterised the move as rare for someone already released on bail. Under Japanese law, prosecutors can seek an extension of another 10 days of detention before they must either bring formal charges against suspects or let them go. ",24.17999999999938,1
712," TOKYO, April 5 (Reuters) - The Tokyo District Court on Friday said it had approved a request by prosecutors to detain ousted Nissan Motor Co Chairman Carlos Ghosn for 10 days, a move the executive's lawyer said he would appeal. The court said it had approved a detention up until April 14. Ghosn's lawyer, Junichiro Hironaka, told reporters the defence team would file an appeal on Friday.   TOKYO, April 5 (Reuters) - The Tokyo District Court on Friday said it had approved a request by prosecutors to detain ousted Nissan Motor Co Chairman Carlos Ghosn for 10 days, a move the executive's lawyer said he would appeal. The court said it had approved a detention up until April 14. Ghosn's lawyer, Junichiro Hironaka, told reporters the defence team would file an appeal on Friday. ",24.17999999999938,1
713," By K. Sathya Narayanan April 5 (Reuters) - Gold slipped on Friday, but was trading above the 10-week low touched in the previous session, as dollar rose against the yen on signs of progress in the U.S.-China trade dispute and strong U.S. economic data. Investors are now awaiting the U.S. jobs numbers for more signals on the strength of the economy. U.S. gold futures were steady at $1,294.20 an ounce. ""The market is expecting some positivity in the (payrolls) data today, so if it moves against expectations there might be some sharp fluctuations in the gold price,"" said Benjamin Lu, an analyst with Singapore-based Phillip Futures. ""There is a strong possibility that the risk appetite might get strong if economic indicators show some sort of upturn (in the economy's strength) and we might see gold prices dropping."" Gold on Thursday breached its 100-day moving average around $1,282 an ounce for the first time since at least November, mainly pressured by robust U.S. data and as trade optimism improved risk appetite. U.S. President Donald Trump said on Thursday the two sides were close to a trade deal that could be announced within four weeks. Holdings in the world's largest gold-backed exchange-traded fund, SPDR Gold Trust, also fell for a fourth consecutive session on Thursday. Holdings were at their lowest level since Dec. 10 at 24.52 million ounces. Trading volumes are expected to be low as the world's largest gold consumer, China, is closed for the Tomb Sweeping Day holiday. Among other precious metals, spot platinum was steady at $897.85, after rising to its highest since mid-June 2018 at $901.49 an ounce in the previous session. The metal is up more than 6 percent this week, the most since January 2017. ""Platinum is probably benefiting at the expense of palladium, as the market takes a view on auto-catalyst substitution,"" said Nicholas Frappell, global general manager at ABC Bullion. The spread between palladium and platinum has declined nearly 38 percent to around $470 an ounce from a record $753 in mid-March. Both metals are primarily consumed by automakers for catalytic converter manufacturing. Palladium was up 0.2 percent at $1,369.44 an ounce but was on course for a second weekly fall. Silver was up 0.1 percent at $15.16 per ounce, having fallen to its lowest since end-December in the previous session. ",24.17999999999938,1
714," (Corrects percentage change in palladium-platinum spread to 38percent, from 160 percent, in 13th paragraph) * Spot gold on course for second weekly fall * Platinum set to post best week since Jan 2017 * Silver off more than 3-month low hit in the last session By K. Sathya Narayanan April 5 (Reuters) - Gold slipped on Friday, but was tradingabove the 10-week low touched in the previous session, as dollarrose against the yen on signs of progress in the U.S.-Chinatrade dispute and strong U.S. economic data. Investors are now awaiting the U.S. jobs numbers for moresignals on the strength of the economy. Spot gold XAU= slipped 0.2 percent to $1,289.71 per ounceby 0745 GMT, after touching its lowest since Jan. 25 at$1,280.59 in the previous session. The metal was down about 0.2percent for the week. U.S. gold futures GCcv1 were steady at $1,294.20 an ounce. ""The market is expecting some positivity in the (payrolls)data today, so if it moves against expectations there might besome sharp fluctuations in the gold price,"" said Benjamin Lu, ananalyst with Singapore-based Phillip Futures. urn:newsml:reuters.com:*:nL1N21M1L5 ""There is a strong possibility that the risk appetite mightget strong if economic indicators show some sort of upturn (inthe economy's strength) and we might see gold prices dropping."" Gold on Thursday breached its 100-day moving average around$1,282 an ounce for the first time since at least November,mainly pressured by robust U.S. data and as trade optimismimproved risk appetite. urn:newsml:reuters.com:*:nL1N21L1J8 U.S. President Donald Trump said on Thursday the two sideswere close to a trade deal that could be announced within fourweeks. urn:newsml:reuters.com:*:nL1N21M1Q9 Holdings in the world's largest gold-backed exchange-tradedfund, SPDR Gold TrustGLD , also fell for a fourth consecutivesession on Thursday. Holdings were at their lowest level sinceDec. 10 at 24.52 million ounces. GOL/ETF Trading volumes are expected to be low as the world'slargest gold consumer, China, is closed for the Tomb SweepingDay holiday. Among other precious metals, spot platinum XPT= was steadyat $897.85, after rising to its highest since mid-June 2018 at$901.49 an ounce in the previous session. The metal is up morethan 6 percent this week, the most since January 2017. ""Platinum is probably benefiting at the expense ofpalladium, as the market takes a view on auto-catalystsubstitution,"" said Nicholas Frappell, global general manager atABC Bullion. The spread between palladium and platinum has declinednearly 38 percent to around $470 an ounce from a record $753 inmid-March. Both metals are primarily consumed by automakers forcatalytic converter manufacturing. Palladium XPD= was up 0.2 percent at $1,369.44 an ouncebut was on course for a second weekly fall. Silver XAG= was up 0.1 percent at $15.16 per ounce, havingfallen to its lowest since end-December in the previous session. (Reporting by K. Sathya Narayanan and Swati Verma in Bengaluru;editing by Richard Pullin and Subhranshu Sahu) ((Sathya.Narayanan@thomsonreuters.com; within U.S. +1 651 8485832, outside U.S. +91 80 6749 3226/1298; Reuters Messaging:sathya.narayanan.thomsonreuters.com@reuters.net))",24.17999999999938,1
715," By Lucia Mutikani WASHINGTON, April 5 (Reuters) - U.S. employment growth likely rebounded from a 17-month low in March as milder weather boosted activity in sectors like construction, which could further allay fears of a sharp slowdown in economic growth in the first quarter. Worsening worker shortages and lingering effects of tighter financial market conditions at the turn of the year, however, suggest the job gains probably remained below 2018's brisk pace. Nonfarm payrolls probably increased by 180,000 jobs last month, according to a Reuters survey of economists. Investors will also be watching to see if February's paltry 20,000 job count, the smallest since September 2017, is revised higher. ""A number that is close to consensus and with an upward revision to February will give you some degree of comfort that while the economy is slowing, it isn't declining rapidly,"" said Dan North, chief economist at Euler Hermes North America in Baltimore. The economy has shifted into lower gear as stimulus from the Trump administration's $1.5 trillion tax cut package as well as increased government spending fades. A trade war between Washington and Beijing, and slowing global growth have also taken a toll on the economy, which in July will celebrate 10 years of expansion, the longest on record. Growth forecasts for the first quarter are between a 1.4 percent and 2.1 percent annualized rate. The economy grew at a 2.2 percent rate in the fourth quarter, stepping down from the July-September quarter's brisk 3.4 percent pace. Fears of an abrupt economic slowdown could also be assuaged by strengthening wage growth and a low unemployment rate. Average hourly earnings are expected to have increased 0.3 percent in March after jumping 0.4 percent in February. That would keep the annual increase in wages at 3.4 percent, the biggest gain since April 2009. Strong wage growth could boost confidence that consumer spending would accelerate and support the economy, after consumption stalled in January.  WORKERS ARE SCARCE The scarcity of workers is driving up wages. The unemployment rate is forecast unchanged at 3.8 percent in March, close to the 3.7 percent that Federal Reserve officials project it will be by the end of the year. Though job gains have moderated from an average of about 223,000 in 2018, they remain above the roughly 100,000 per month needed to keep up with growth in the working-age population. Economists say a strong employment report in March would suggest that financial market expectations that the Fed will cut interest rates this year were premature. The rate cut expectations gained traction when the U.S. Treasury yield curve briefly inverted in late March, reviving recession fears. The U.S. central bank last month suspended its three-year campaign to tighten monetary policy, dropping projections for any interest rate hikes this year after increasing borrowing costs four times in 2018. ""If the recent weakness is only a soft patch and not quicksand, the Fed may surprise markets and decide to sharpen its monetary tools later this year, with a rate hike just in time for the holidays,"" said Beth Ann Bovino, U.S. chief economist at S&P Global Ratings in New York. There are roughly 7.58 million open jobs in the economy. This is despite the labor force participation rate, or the proportion of working-age Americans who have a job or are looking for one, having risen to the highest in more than five years at 63.2 percent. ""Up until now we have had people rejoining the labor force, which allowed businesses to hire people, especially at the unskilled and semi-skilled level,"" said Sung Won Sohn, an economics professor at Loyola Marymount University in Los Angeles. ""There are signs that well could be running dry."" Economists expect job growth to average about 150,000 this year. Employment at construction sites is expected to have rebounded after falling by 31,000 jobs in February, the biggest drop since December 2013. Leisure and hospitality sector payrolls are forecast to have accelerated after stalling. The manufacturing sector is expected to mark 20 straight months of job gains in March, the longest streak since the mid-1980s. But the outlook for the sector is less upbeat as motor vehicle manufacturers have announced thousands of job cuts to deal with slowing sales that have led to an inventory bloat. ",24.17999999999938,1
716," TOKYO, April 5 (Reuters) - Japanese government bond prices dipped slightly on Friday as a rise in equities on optimism that a U.S.-China trade deal will be reached reduced the safe-haven appeal of debt. The benchmark 10-year JGB yield rose one basis point to minus 0.035 percent. The 20-year yield also gained 1.0 basis point, to 0.370 percent, while the 30-year yield advanced half a basis point to 0.535 percent. Japan's benchmark Nikkei share average touched a fresh one-month high on Friday, as shares of firms that rely on Chinese demand rose on hopes the United States and China will reach a deal to settle their trade conflict. ",-13.799999999999272,0
717,"Economic data released through the Asian session was on the lighter side this morning. Household spending figures out of Japan were the only stats to consider in the early part of the day. Household spending slid by 2% in February, month-on-month, reversing a 0.7% rise in January. Year-on-year, spending rose by 1.7%, coming up short of a forecasted 1.9% increase. According to figures released by the Ministry of Internal Affairs and Communications , Weighing on overall household spending, year-on-year, were Supporting household spending: One factor that weighed on overall household spending, year-on-year, was a 0.8% fall in disposable incomes. The Japanese Yen moved from¥111.648 to ¥111.644 against the U.S Dollar upon release of the figures. At the time of writing,  the Japanese Yen was down by 0.05% to ¥111.72 against the U.S Dollar. At the time of writing, the Aussie Dollar was up 0.15% to $0.7123, while the Kiwi Dollar was flat at $0.6754 for the session. Positive updates from China's Premier Xi and U.S President Trump continued to support risk appetite through the early part of the day. Both China and HK markets closed are for the day. In the equity markets, the Nikkei was on the rise, gaining 0.32%, while the ASX200 looked set for another day in the red. At the time of writing, the ASX200 was down by 0.78%. It's another relatively quiet day on the economic calendar . Germany's February industrial production figures are due out ahead of the European open. Following a 4 th consecutive fall in factory orders in February and the continued contraction in Germany's manufacturing sector, anything positive would be a surprise. In the wake of the ECB monetary policy meeting minutes from Thursday, dire numbers could raise the prospects of a near-term move by the ECB. While we can expect the EUR to respond to the numbers, sentiment towards the U.S - China trade talks and Brexit will also be a factor. Later in the day, nonfarm payroll and wage growth figures due out of the U.S will also influence market risk appetite. At the time of writing, the EUR was up 0.03% at $1.1224. Economic data due out of the UK is limited to March house price figures that will have a muted impact on the Pound. Following Wednesday's parliamentary vote in support of the Cooper Bill, the focus has turned to the House of Lords. With the debate over the draft legislation having kicked off on Thursday, a vote could be imminent and there could be a surprise. It's highly unlikely that the draft legislation will get passed without changes, which will then see MPs grapple to push through a bill that previously had passed by just one vote. Chatter from the EU will also need to be monitored. Through Thursday, there wasn't overwhelming support for a lengthy extension unless there was a justifiable reason to do so. A 2 nd Referendum would certainly be something that EU member states would support… At the time of writing, the Pound was up 0.06% to $1.3085. It's a big day for the Greenback. Nonfarm payroll and wage growth figures will be the key driver later today. Following February's particularly dire NFP numbers, the markets will be looking for a bounce back. Recent weekly jobless claims figures support a rebound, though will it be enough. The markets will need to see 185K plus to really be convinced… Wage growth will likely have less of an influence this time around, following the FED's decision to hit pause on rate hikes. Outside of the numbers, market risk sentiment will provide direction for the Dollar ahead of the numbers. At the time of writing, the Dollar Spot Index was down by 0.02% to 97.284. Canada's labor market figures are due out later in the day. We can expect the Loonie to be particularly sensitive to the stats. While forecasts are for the unemployment rate to hold steady at 5.8%, it will be the employment change numbers that count… Outside of the stats, expect market risk appetite to overshadow the stats later in the day. The Loonie was flat at C$1.3359, against the U.S Dollar, at the time of writing. This article was originally posted on FX Empire",-13.799999999999272,0
718," (Adds comment, graphic, updates prices) By Aaron Sheldrick TOKYO, April 5 (Reuters) - Oil prices fell on Friday, withBrent slipping away from the $70 mark after briefly rising abovethat level in the previous session, hurt by supply concerns andworries about progress in U.S.-China trade talks. International benchmark Brent futures LCOc1 dropped 26cents, or 0.4 percent, to $69.14 a barrel by 0229 GMT, havingtouched $70.03 in the previous session, the highest since Nov.12. U.S. West Texas Intermediate (WTI) crude CLc1 was down 1cent at $62.09. The contract fell 36 cents in the previoussession, having hit $62.99 on Wednesday, its highest sinceNovember. Still, Brent is heading for a second week of gains, whileWTI is on track for a fifth consecutive weekly rise. Oil prices have gained this year after the Organization ofthe Petroleum Exporting Countries and producer allies such asRussia, known as OPEC+, agreed to cut output by 1.2 millionbarrels per day (bpd) to prevent a supply overhang from growing. Prices are now finely balanced, said Abhishek Kumar, seniorenergy analyst at Interfax Energy in London ""The OPEC+ group has so far maintained a high compliancewith their output-cut deal, which together with positiveeconomic data from the U.S. and China, are supporting oilprices,"" Kumar said. ""Nevertheless, market participants are worried thatpersistently rising oil production and exports from the U.S.could undo much of the OPEC+ effort,"" he said. U.S. crude oil stockpiles soared unexpectedly last week asimports climbed and production edged higher to a new record, theEnergy Information Administration said on Wednesday. EIA/S Brent has gained nearly 30 percent this year, while WTI hasrisen nearly 40 percent, underpinned by the OPEC productioncuts, along with U.S. sanctions on Iranian and Venezuelan crude.   U.S. President Donald Trump said on Thursday a trade dealwith China was getting very close and could be reached in aboutfour weeks, but he said sticking points included tariffs andintellectual property theft. urn:newsml:reuters.com:*:nL1N21M1PP ""A summit in April is looking unlikely despite the commentsfrom both sides on how well the negotiations are going,"" AlfonsoEsparza, senior market analyst at OANDA, said in a note. ""After much talk there is still nothing to show for it,which is once again putting downward pressure on energy demandgoing forward,"" Esparza said. Other bearish economic indicators this week included lowerGerman factory orders, which fell in February by the sharpestrate in more than two years. urn:newsml:reuters.com:*:nL8N21M27U Orders were hit by a slump in foreign demand, compoundingworries that Europe's largest economy had a weak start to theyear. ",-13.799999999999272,0
